sample_index,monotonic_timestamp,session_elapsed_seconds,tp9,af7,af8,tp10,aux_right,headband_on,hsi_tp9,hsi_af7,hsi_af8,hsi_tp10,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,blink,jaw_clench
190,0.7421875,0.7421875,130.094197,127.55129,130.265246,132.637104,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
191,0.74609375,0.74609375,123.549175,122.73531,124.792412,124.36304,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
192,0.75,0.75,114.1875,115.3875,116.506066,112.9875,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
193,0.75390625,0.75390625,103.883594,107.003236,107.089027,100.763952,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
194,0.7578125,0.7578125,94.539623,99.108412,98.257407,89.970834,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
195,0.76171875,0.76171875,87.722495,92.968917,91.433784,82.476072,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
196,0.765625,0.765625,84.369679,89.354925,87.48208,79.384434,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
197,0.76953125,0.76953125,84.620141,88.405048,86.554804,80.835233,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
198,0.7734375,0.7734375,87.802522,89.616076,88.081609,85.988968,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
199,0.77734375,0.77734375,92.582421,91.959796,90.900843,93.205045,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
200,0.78125,0.78125,97.239922,94.103867,93.508174,100.375977,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
201,0.78515625,0.78515625,100.023484,94.693641,94.3738,105.353328,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
202,0.7890625,0.7890625,99.511518,92.640055,92.266499,106.382981,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
203,0.79296875,0.79296875,94.911486,87.357493,86.521402,102.46548,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
204,0.796875,0.796875,86.238324,78.905094,77.199141,93.571554,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
205,0.80078125,0.80078125,74.337148,68.003534,65.104903,80.670761,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
206,0.8046875,0.8046875,60.74513,55.923208,51.662803,65.567053,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
207,0.80859375,0.80859375,47.418368,44.26453,38.668863,50.572206,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
208,0.8125,0.8125,36.375524,34.671801,27.969251,38.079247,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
209,0.81640625,0.81640625,29.32612,28.534976,21.124875,30.117264,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
210,0.8203125,0.8203125,27.354375,26.736079,19.12618,27.972671,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
211,0.82421875,0.82421875,30.718952,29.488569,22.212492,31.949334,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
212,0.828125,0.828125,38.806825,36.300239,29.830303,41.313411,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
213,0.83203125,0.83203125,50.250029,46.066672,40.738397,54.433387,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
214,0.8359375,0.8359375,63.182891,57.277317,53.239658,69.088465,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
215,0.83984375,0.83984375,75.590519,68.294819,65.495241,82.88622,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
216,0.84375,0.84375,85.681919,77.654249,75.861119,93.70959,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
217,0.84765625,0.84765625,92.216488,84.325256,83.18288,100.107719,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
218,0.8515625,0.8515625,94.721714,87.88734,86.992773,101.556088,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
219,0.85546875,0.85546875,93.560885,88.585262,87.571889,98.536509,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
220,0.859375,0.859375,89.83847,87.254709,85.866361,92.42223,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
221,0.86328125,0.86328125,85.162084,85.133274,83.274545,85.190895,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
222,0.8671875,0.8671875,81.307514,83.5939,81.346961,79.021129,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
223,0.87109375,0.87109375,79.851882,83.852819,81.457555,75.850945,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
224,0.875,0.875,81.846167,86.708909,84.510303,76.983425,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
225,0.87890625,0.87890625,87.590687,92.365309,90.738376,82.816065,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
226,0.8828125,0.8828125,96.557315,100.36829,99.635232,92.74634,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
227,0.88671875,0.88671875,107.47397,109.675762,110.031574,105.272177,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
228,0.890625,0.890625,118.555645,118.842821,120.303997,118.268469,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
229,0.89453125,0.89453125,127.838011,126.289124,128.675726,129.386899,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
230,0.8984375,0.8984375,133.549799,130.597061,133.552023,136.502536,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
231,0.90234375,0.90234375,134.452594,130.783606,133.826021,138.121581,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
232,0.90625,0.90625,130.082819,126.493676,129.096282,133.671962,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
233,0.91015625,0.91015625,120.849302,118.077721,119.754136,123.620882,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
234,0.9140625,0.9140625,107.967441,106.538369,106.923753,109.396513,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
235,0.91796875,0.91796875,93.242254,93.35597,92.265984,93.128537,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
236,0.921875,0.921875,78.741463,80.225997,77.683075,77.256929,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
237,0.92578125,0.92578125,66.420829,68.758095,64.980246,64.083563,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
238,0.9296875,0.9296875,57.773008,60.193841,55.548343,55.352174,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
239,0.93359375,0.93359375,53.566645,55.196624,50.127617,51.936667,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
240,0.9375,0.9375,53.725049,53.753153,48.697109,53.696945,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
241,0.94140625,0.94140625,57.366961,55.204662,50.509927,59.52926,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
242,0.9453125,0.9453125,63.000836,58.400968,54.266735,67.600703,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
243,0.94921875,0.94921875,68.834582,61.947001,58.393253,75.722163,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
244,0.953125,0.953125,73.140602,64.493694,61.367654,81.78751,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
245,0.95703125,0.95703125,74.605416,65.016714,62.034259,84.194118,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
246,0.9609375,0.9609375,72.596214,63.028923,59.842649,82.163504,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
247,0.96484375,0.96484375,67.292725,58.685313,54.965787,75.900136,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
248,0.96875,0.96875,59.658777,52.759921,48.274095,66.557634,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
249,0.97265625,0.97265625,51.258838,46.498972,41.170245,56.018704,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
250,0.9765625,0.9765625,43.9547,41.378394,35.316344,46.531007,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
251,0.98046875,0.98046875,39.540661,38.812347,32.305983,40.268975,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
252,0.984375,0.984375,39.387447,39.869001,33.344403,38.905893,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
253,0.98828125,0.98828125,44.163609,45.048479,38.998584,43.27874,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
254,0.9921875,0.9921875,53.688331,54.166132,49.065794,53.210531,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
255,0.99609375,0.99609375,66.944476,66.364151,62.586514,67.5248,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
256,1.0,1.0,82.25,80.25,78.0,84.25,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
257,1.00390625,1.00390625,97.555524,94.135849,93.413486,100.9752,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
258,1.0078125,1.0078125,110.811669,106.333868,106.934206,115.289469,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
259,1.01171875,1.01171875,120.336391,115.451521,117.001416,125.22126,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
260,1.015625,1.015625,125.112553,120.630999,122.655597,129.594107,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
261,1.01953125,1.01953125,124.959339,121.687653,123.694017,128.231025,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
262,1.0234375,1.0234375,120.5453,119.121606,120.683656,121.968993,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
263,1.02734375,1.02734375,113.241162,114.001028,114.829755,112.481296,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
264,1.03125,1.03125,104.841223,107.740079,107.725905,101.942366,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
265,1.03515625,1.03515625,97.207275,101.814687,101.034213,92.599864,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
266,1.0390625,1.0390625,91.903786,97.471077,96.157351,86.336496,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
267,1.04296875,1.04296875,89.894584,95.483286,93.965741,84.305882,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
268,1.046875,1.046875,91.359398,96.006306,94.632346,86.71249,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
269,1.05078125,1.05078125,95.665418,98.552999,97.606747,92.777837,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
270,1.0546875,1.0546875,101.499164,102.099032,101.733265,100.899297,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
271,1.05859375,1.05859375,107.133039,105.295338,105.490073,108.97074,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
272,1.0625,1.0625,110.774951,106.746847,107.302891,114.803055,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
273,1.06640625,1.06640625,110.933355,105.303376,105.872383,116.563333,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
274,1.0703125,1.0703125,106.726992,100.306159,100.451657,113.147826,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
275,1.07421875,1.07421875,98.079171,91.741905,91.019754,104.416437,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
276,1.078125,1.078125,85.758537,80.274003,78.316925,91.243071,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
277,1.08203125,1.08203125,71.257746,67.14403,63.734016,75.371463,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
278,1.0859375,1.0859375,56.532559,53.961631,49.076247,59.103487,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
279,1.08984375,1.08984375,43.650698,42.422279,36.245864,44.879118,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
280,1.09375,1.09375,34.417181,34.006324,26.903718,34.828038,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
281,1.09765625,1.09765625,30.047406,29.716394,22.173979,30.378419,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
282,1.1015625,1.1015625,30.950201,29.902939,22.447977,31.997464,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
283,1.10546875,1.10546875,36.661989,34.210876,27.324274,39.113101,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
284,1.109375,1.109375,45.944355,41.657179,35.696003,50.231531,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
285,1.11328125,1.11328125,57.02603,50.824238,45.968426,63.227823,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
286,1.1171875,1.1171875,67.942685,60.13171,56.364768,75.75366,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
287,1.12109375,1.12109375,76.909313,68.134691,65.261624,85.683935,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
288,1.125,1.125,82.653833,73.791091,71.489697,91.516575,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
289,1.12890625,1.12890625,84.648118,76.647181,74.542445,92.649055,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
290,1.1328125,1.1328125,83.192486,76.9061,74.653039,89.478871,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
291,1.13671875,1.13671875,79.337916,75.366726,72.725455,83.309105,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
292,1.140625,1.140625,74.66153,73.245291,70.133639,76.07777,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
293,1.14453125,1.14453125,70.939115,71.914738,68.428111,69.963491,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
294,1.1484375,1.1484375,69.778286,72.61266,69.007227,66.943912,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
295,1.15234375,1.15234375,72.283512,76.174744,72.81712,68.392281,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
296,1.15625,1.15625,78.818081,82.845751,80.138881,74.79041,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
297,1.16015625,1.16015625,88.909481,92.205181,90.504759,85.61378,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
298,1.1640625,1.1640625,101.317109,103.222683,102.760342,99.411535,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
299,1.16796875,1.16796875,114.249971,114.433328,115.261603,114.066613,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
300,1.171875,1.171875,125.693175,124.199761,126.169697,127.186589,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
301,1.17578125,1.17578125,133.781048,131.011431,133.787508,136.550666,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
302,1.1796875,1.1796875,137.145625,133.763921,136.87382,140.527329,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
303,1.18359375,1.18359375,135.17388,131.965024,134.875125,138.382736,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
304,1.1875,1.1875,128.124476,125.828199,128.030749,130.420753,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
305,1.19140625,1.19140625,117.081632,116.23547,117.331137,117.927794,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
306,1.1953125,1.1953125,103.75487,104.576792,104.337197,102.932947,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
307,1.19921875,1.19921875,90.162852,92.496466,90.895097,87.829239,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
308,1.203125,1.203125,78.261676,81.594906,78.800859,74.928446,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
309,1.20703125,1.20703125,69.588514,73.142507,69.478598,66.03452,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
310,1.2109375,1.2109375,64.988482,67.859945,63.733501,62.117019,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
311,1.21484375,1.21484375,64.476516,65.806359,61.6262,63.146672,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
312,1.21875,1.21875,67.260078,66.396133,62.491826,68.124023,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
313,1.22265625,1.22265625,71.917579,68.540204,65.099157,75.294955,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
314,1.2265625,1.2265625,76.697478,70.883924,67.918391,82.511032,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
315,1.23046875,1.23046875,79.879859,72.094952,69.445196,87.664767,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
316,1.234375,1.234375,80.130321,71.145075,68.51792,89.115566,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
317,1.23828125,1.23828125,76.777505,67.531083,64.566216,86.023928,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
318,1.2421875,1.2421875,69.960377,61.391588,57.742593,78.529166,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
319,1.24609375,1.24609375,60.616406,53.496764,48.910973,67.736048,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
320,1.25,1.25,50.3125,45.1125,39.493934,55.5125,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
321,1.25390625,1.25390625,40.950825,37.76469,31.207588,44.13696,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
322,1.2578125,1.2578125,34.405803,32.94871,25.734754,35.862896,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
323,1.26171875,1.26171875,32.161927,31.839793,24.399114,32.484062,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
324,1.265625,1.265625,35.02201,35.059989,27.903001,34.984031,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
325,1.26953125,1.26953125,42.942079,42.54668,36.179396,43.337477,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
326,1.2734375,1.2734375,55.024947,53.548243,48.386961,56.50165,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
327,1.27734375,1.27734375,69.674138,66.748185,63.049555,72.600091,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
328,1.28125,1.28125,84.879141,80.494508,78.314127,89.263774,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
329,1.28515625,1.28515625,98.577846,93.090939,92.278195,104.064753,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
330,1.2890625,1.2890625,109.027269,103.094881,103.324863,114.959657,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
331,1.29296875,1.29296875,115.112118,109.565687,110.401957,120.658548,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
332,1.296875,1.296875,116.532715,112.216425,113.192575,120.849006,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
333,1.30078125,1.30078125,113.836969,111.440838,112.145251,116.233101,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
334,1.3046875,1.3046875,108.291002,108.211167,108.35884,108.370837,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
335,1.30859375,1.30859375,101.613996,103.867221,103.345069,99.360771,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
336,1.3125,1.3125,95.628814,99.83792,98.715143,91.419708,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
337,1.31640625,1.31640625,91.896056,97.349406,95.851266,86.442707,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
338,1.3203125,1.3203125,91.402284,97.176279,95.626694,85.628289,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
339,1.32421875,1.32421875,94.362642,99.484128,98.228529,89.241156,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
340,1.328125,1.328125,100.176007,103.793839,103.117546,96.558174,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
341,1.33203125,1.33203125,107.541385,109.074662,109.132896,106.008107,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
342,1.3359375,1.3359375,114.713173,113.948128,114.721549,115.478218,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
343,1.33984375,1.33984375,119.846114,116.963473,118.248217,122.728756,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
344,1.34375,1.34375,121.363414,116.891393,118.325915,125.835435,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
345,1.34765625,1.34765625,118.276932,112.979245,114.103186,123.574618,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
346,1.3515625,1.3515625,110.397445,105.118144,105.452225,115.676747,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
347,1.35546875,1.35546875,98.394017,93.889207,93.021054,102.898827,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
348,1.359375,1.359375,83.690373,80.479302,78.138913,86.901443,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
349,1.36328125,1.36328125,68.217468,66.481696,62.592165,69.95324,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
350,1.3671875,1.3671875,54.068988,53.619021,48.312812,54.518956,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
351,1.37109375,1.37109375,43.125158,43.440922,37.03852,42.809393,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
352,1.375,1.375,36.716333,37.053591,30.008518,36.379075,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
353,1.37890625,1.37890625,35.390259,34.932338,27.752889,35.848179,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
354,1.3828125,1.3828125,38.827,36.852444,30.014921,40.801557,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
355,1.38671875,1.38671875,45.917301,41.950927,35.820708,49.883676,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
356,1.390625,1.390625,54.988822,48.906816,43.682045,61.070829,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
357,1.39453125,1.39453125,64.136422,56.204876,51.893181,72.067968,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
358,1.3984375,1.3984375,71.592798,62.431861,58.864141,80.753736,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
359,1.40234375,1.40234375,76.068169,66.548239,63.426415,85.5881,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
360,1.40625,1.40625,76.993764,68.083216,65.052332,85.904313,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
361,1.41015625,1.41015625,74.622488,67.215727,63.946118,82.02925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
362,1.4140625,1.4140625,69.967685,64.726138,60.989473,75.209233,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
363,1.41796875,1.41796875,64.592129,61.828333,57.552558,67.355925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
364,1.421875,1.421875,60.288244,59.914956,55.20726,60.661532,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
365,1.42578125,1.42578125,58.711546,60.265383,55.398507,57.157708,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
366,1.4296875,1.4296875,61.038339,63.773205,59.13752,58.303472,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
367,1.43359375,1.43359375,67.714125,70.746351,66.776778,64.681898,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
368,1.4375,1.4375,78.341789,80.819067,77.910816,75.864511,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
369,1.44140625,1.44140625,91.731809,92.993494,91.422823,90.470123,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
370,1.4453125,1.4453125,106.105609,105.803719,105.669027,106.407499,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
371,1.44921875,1.44921875,119.413753,117.571589,118.766334,121.255918,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
372,1.453125,1.453125,129.708563,126.705951,128.928821,132.711175,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
373,1.45703125,1.45703125,135.500219,131.988498,134.7892,139.011941,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
374,1.4609375,1.4609375,136.02851,132.79195,135.644171,139.265071,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
375,1.46484375,1.46484375,131.398449,129.18911,131.577037,133.607788,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
376,1.46875,1.46875,122.554035,121.932205,123.434424,123.175866,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
377,1.47265625,1.47265625,111.095377,112.306665,112.661776,109.884089,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
378,1.4765625,1.4765625,98.974331,101.887488,101.029273,96.061175,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
379,1.48046875,1.48046875,88.127027,92.24485,90.300706,84.009204,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
380,1.484375,1.484375,80.113617,84.655288,81.908627,75.571947,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
